*Translation,29.984999719999994,3.3100009999999993,0.3910000000000001
*Rotation,0
*Mirror,False
*IsTop,True
*Layer,SolderJoint
Location,0,0,0.0
Length,1.081e+01,2.670e+00
Thickness,8.000e-02
MisalignmentAngle,0,0.0
SurfaceTension,480.0
Box,-3.415e+00,8.200e-01,1.800e-01,4.800e-01
Box,-3.415e+00,-1.300e+00,1.800e-01,4.800e-01
Box,-3.065e+00,8.200e-01,1.800e-01,4.800e-01
Box,-3.065e+00,-1.300e+00,1.800e-01,4.800e-01
Box,-2.715e+00,8.200e-01,1.800e-01,4.800e-01
Box,-2.715e+00,-1.300e+00,1.800e-01,4.800e-01
Box,-2.365e+00,8.200e-01,1.800e-01,4.800e-01
Box,-2.365e+00,-1.300e+00,1.800e-01,4.800e-01
Box,-2.015e+00,8.200e-01,1.800e-01,4.800e-01
Box,-2.015e+00,-1.300e+00,1.800e-01,4.800e-01
Box,-1.665e+00,8.200e-01,1.800e-01,4.800e-01
Box,-1.665e+00,-1.300e+00,1.800e-01,4.800e-01
Box,-1.315e+00,8.200e-01,1.800e-01,4.800e-01
Box,-1.315e+00,-1.300e+00,1.800e-01,4.800e-01
Box,-9.650e-01,8.200e-01,1.800e-01,4.800e-01
Box,-9.650e-01,-1.300e+00,1.800e-01,4.800e-01
Box,-6.150e-01,8.200e-01,1.800e-01,4.800e-01
Box,-6.150e-01,-1.300e+00,1.800e-01,4.800e-01
Box,-2.650e-01,8.200e-01,1.800e-01,4.800e-01
Box,-2.650e-01,-1.300e+00,1.800e-01,4.800e-01
Box,8.500e-02,8.200e-01,1.800e-01,4.800e-01
Box,8.500e-02,-1.300e+00,1.800e-01,4.800e-01
Box,4.350e-01,8.200e-01,1.800e-01,4.800e-01
Box,4.350e-01,-1.300e+00,1.800e-01,4.800e-01
Box,7.850e-01,8.200e-01,1.800e-01,4.800e-01
Box,7.850e-01,-1.300e+00,1.800e-01,4.800e-01
Box,1.135e+00,8.200e-01,1.800e-01,4.800e-01
Box,1.135e+00,-1.300e+00,1.800e-01,4.800e-01
Box,1.485e+00,8.200e-01,1.800e-01,4.800e-01
Box,1.485e+00,-1.300e+00,1.800e-01,4.800e-01
Box,1.835e+00,8.200e-01,1.800e-01,4.800e-01
Box,1.835e+00,-1.300e+00,1.800e-01,4.800e-01
Box,2.185e+00,8.200e-01,1.800e-01,4.800e-01
Box,2.185e+00,-1.300e+00,1.800e-01,4.800e-01
Box,2.535e+00,8.200e-01,1.800e-01,4.800e-01
Box,2.535e+00,-1.300e+00,1.800e-01,4.800e-01
Box,2.885e+00,8.200e-01,1.800e-01,4.800e-01
Box,2.885e+00,-1.300e+00,1.800e-01,4.800e-01
Box,3.235e+00,8.200e-01,1.800e-01,4.800e-01
Box,3.235e+00,-1.300e+00,1.800e-01,4.800e-01
Box,-4.585e+00,8.700e-01,9.000e-01,3.800e-01
Box,-4.585e+00,-1.250e+00,9.000e-01,3.800e-01
Box,3.685e+00,8.700e-01,9.000e-01,3.800e-01
Box,3.685e+00,-1.250e+00,9.000e-01,3.800e-01
Box,-5.330e+00,-4.250e-01,4.800e-01,8.500e-01
Box,4.850e+00,-4.250e-01,4.800e-01,8.500e-01
*Layer,Package
Location,0,0
Thickness,5.000e-01
Length,1.081e+01,2.670e+00
*End
